country,sector,scenario_name,temp_component_raw,drought_component_raw,excess_precip_component_raw,wildfire_component_raw,physical_risk_raw,transition_risk_raw,physical_intensity,transition_intensity,temp_component_scenario,drought_component_scenario,excess_precip_component_scenario,wildfire_component_scenario,transition_component_scenario,raw_shock,shock_index_norm,total_shock,temp_component_share,temp_component_financial_contribution,drought_component_share,drought_component_financial_contribution,excess_precip_component_share,excess_precip_component_financial_contribution,wildfire_component_share,wildfire_component_financial_contribution,transition_component_share,transition_component_financial_contribution,check_sum_financial_contributions,decomposition_error
Ukraine,utilities,combined_transition_physical,0.6,0.0,0.08549331610947358,0.0,0.6854933161094736,0.8,1.0,1.0,0.6,0.0,0.08549331610947358,0.0,0.8,1.4854933161094737,0.8780702935842678,0.3536667115620218,0.40390622663413106,0.14284818695311782,0.0,0.0,0.05755213785369408,0.02035427533808014,0.0,0.0,0.5385416355121748,0.1904642492708238,0.3536667115620218,0.0
Ukraine,energy_intensive,orderly_transition,0.3,0.0,0.04274665805473679,0.0,0.3427466580547368,0.8,0.0,0.5,0.0,0.0,0.0,0.0,0.4,0.4,0.21408988764044973,0.1013541573033709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1013541573033709,0.1013541573033709,0.0
Ukraine,energy_intensive,disorderly_transition,0.3,0.0,0.04274665805473679,0.0,0.3427466580547368,0.8,0.0,1.0,0.0,0.0,0.0,0.0,0.8,0.8,0.4587640449438208,0.19433033707865188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.19433033707865188,0.19433033707865188,0.0
Ukraine,energy_intensive,severe_disorderly_transition,0.3,0.0,0.04274665805473679,0.0,0.3427466580547368,0.8,0.0,1.5,0.0,0.0,0.0,0.0,1.2000000000000002,1.2000000000000002,0.7034382022471919,0.28730651685393294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.28730651685393294,0.28730651685393294,0.0
Ukraine,energy_intensive,acute_physical_risk,0.3,0.0,0.04274665805473679,0.0,0.3427466580547368,0.8,1.0,0.0,0.3,0.0,0.04274665805473679,0.0,0.0,0.3427466580547368,0.17906885465730216,0.08804616476977482,0.8752820573150266,0.07706522823838632,0.0,0.0,0.12471794268497326,0.010980936531388487,0.0,0.0,0.0,0.0,0.08804616476977481,1.3877787807814457e-17
Ukraine,energy_intensive,combined_transition_physical,0.3,0.0,0.04274665805473679,0.0,0.3427466580547368,0.8,1.0,1.0,0.3,0.0,0.04274665805473679,0.0,0.8,1.1427466580547367,0.6684171692640443,0.27399852432033683,0.26252537943158893,0.07193156656089188,0.0,0.0,0.03740694208417388,0.010249446930399949,0.0,0.0,0.7000676784842372,0.19181751082904502,0.27399852432033683,0.0
Ukraine,transportation,orderly_transition,0.4,0.0,0.10686664513684198,0.0,0.506866645136842,0.7,0.0,0.5,0.0,0.0,0.0,0.0,0.35,0.35,0.1835056179775283,0.08973213483146075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.08973213483146075,0.08973213483146075,0.0
Ukraine,transportation,disorderly_transition,0.4,0.0,0.10686664513684198,0.0,0.506866645136842,0.7,0.0,1.0,0.0,0.0,0.0,0.0,0.7,0.7,0.39759550561797796,0.17108629213483162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.17108629213483162,0.17108629213483162,0.0
Ukraine,transportation,severe_disorderly_transition,0.4,0.0,0.10686664513684198,0.0,0.506866645136842,0.7,0.0,1.5,0.0,0.0,0.0,0.0,1.0499999999999998,1.0499999999999998,0.6116853932584275,0.2524404494382025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2524404494382025,0.2524404494382025,0.0
Ukraine,transportation,acute_physical_risk,0.4,0.0,0.10686664513684198,0.0,0.506866645136842,0.7,1.0,0.0,0.4,0.0,0.10686664513684198,0.0,0.0,0.506866645136842,0.27945865349718774,0.12619428832893134,0.7891622063472129,0.0995877630060758,0.0,0.0,0.21083779365278715,0.026606525322855554,0.0,0.0,0.0,0.0,0.12619428832893137,-2.7755575615628914e-17
Ukraine,transportation,combined_transition_physical,0.4,0.0,0.10686664513684198,0.0,0.506866645136842,0.7,1.0,1.0,0.4,0.0,0.10686664513684198,0.0,0.7,1.206866645136842,0.707638428778087,0.2889026029356731,0.33143678434716006,0.0957529497065239,0.0,0.0,0.08854884304530994,0.025581991242732416,0.0,0.0,0.58001437260753,0.1675676619864168,0.2889026029356731,0.0
Ukraine,buildings_real_estate,orderly_transition,0.5,0.0,0.17098663221894717,0.0,0.6709866322189472,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.25,0.25,0.12233707865168554,0.0664880898876405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0664880898876405,0.0664880898876405,0.0
Ukraine,buildings_real_estate,disorderly_transition,0.5,0.0,0.17098663221894717,0.0,0.6709866322189472,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.2752584269662925,0.12459820224719115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.12459820224719115,0.12459820224719115,0.0
Ukraine,buildings_real_estate,severe_disorderly_transition,0.5,0.0,0.17098663221894717,0.0,0.6709866322189472,0.5,0.0,1.5,0.0,0.0,0.0,0.0,0.75,0.75,0.42817977528089934,0.18270831460674175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.18270831460674175,0.18270831460674175,0.0
Ukraine,buildings_real_estate,acute_physical_risk,0.5,0.0,0.17098663221894717,0.0,0.6709866322189472,0.5,1.0,0.0,0.5,0.0,0.17098663221894717,0.0,0.0,0.6709866322189472,0.37984845233707326,0.16434241188808782,0.745171328296816,0.12246325336214885,0.0,0.0,0.254828671703184,0.04187915852593898,0.0,0.0,0.0,0.0,0.16434241188808782,0.0
Ukraine,buildings_real_estate,combined_transition_physical,0.5,0.0,0.17098663221894717,0.0,0.6709866322189472,0.5,1.0,1.0,0.5,0.0,0.17098663221894717,0.0,0.5,1.170986632218947,0.685691148966287,0.2805626366071891,0.42699035688608244,0.11979754033380394,0.0,0.0,0.14601928622783517,0.04096755593958125,0.0,0.0,0.42699035688608244,0.11979754033380394,0.28056263660718916,-5.551115123125783e-17
Ukraine,agriculture,orderly_transition,0.8,0.0,0.10686664513684198,0.0,0.906866645136842,0.3,0.0,0.5,0.0,0.0,0.0,0.0,0.15,0.15,0.06116853932584276,0.04324404494382025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04324404494382025,0.04324404494382025,0.0
Ukraine,agriculture,disorderly_transition,0.8,0.0,0.10686664513684198,0.0,0.906866645136842,0.3,0.0,1.0,0.0,0.0,0.0,0.0,0.3,0.3,0.15292134831460694,0.07811011235955063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.07811011235955063,0.07811011235955063,0.0
Ukraine,agriculture,severe_disorderly_transition,0.8,0.0,0.10686664513684198,0.0,0.906866645136842,0.3,0.0,1.5,0.0,0.0,0.0,0.0,0.44999999999999996,0.44999999999999996,0.24467415730337105,0.112976179775281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.112976179775281,0.112976179775281,0.0
Ukraine,agriculture,acute_physical_risk,0.8,0.0,0.10686664513684198,0.0,0.906866645136842,0.3,1.0,0.0,0.8,0.0,0.10686664513684198,0.0,0.0,0.906866645136842,0.5241328108005588,0.21917046810421234,0.8821583683665901,0.19334306253695374,0.0,0.0,0.11784163163340988,0.0258274055672586,0.0,0.0,0.0,0.0,0.21917046810421234,0.0
Ukraine,agriculture,combined_transition_physical,0.8,0.0,0.10686664513684198,0.0,0.906866645136842,0.3,1.0,1.0,0.8,0.0,0.10686664513684198,0.0,0.3,1.206866645136842,0.707638428778087,0.2889026029356731,0.6628735686943201,0.1915058994130478,0.0,0.0,0.08854884304530994,0.025581991242732416,0.0,0.0,0.24857758826037002,0.07181471227989292,0.28890260293567316,-5.551115123125783e-17
Ukraine,other_services,orderly_transition,0.2,0.0,0.04274665805473679,0.0,0.2427466580547368,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.02,0.02,0.0
Ukraine,other_services,disorderly_transition,0.2,0.0,0.04274665805473679,0.0,0.2427466580547368,0.1,0.0,1.0,0.0,0.0,0.0,0.0,0.1,0.1,0.030584269662921385,0.03162202247191013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03162202247191013,0.03162202247191013,0.0
Ukraine,other_services,severe_disorderly_transition,0.2,0.0,0.04274665805473679,0.0,0.2427466580547368,0.1,0.0,1.5,0.0,0.0,0.0,0.0,0.15000000000000002,0.15000000000000002,0.061168539325842784,0.04324404494382026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04324404494382026,0.04324404494382026,0.0
Ukraine,other_services,acute_physical_risk,0.2,0.0,0.04274665805473679,0.0,0.2427466580547368,0.1,1.0,0.0,0.2,0.0,0.04274665805473679,0.0,0.0,0.2427466580547368,0.11790031533145937,0.06480211982595456,0.8239042366338247,0.05339074106745673,0.0,0.0,0.17609576336617525,0.011411378758497827,0.0,0.0,0.0,0.0,0.06480211982595456,0.0
Ukraine,other_services,combined_transition_physical,0.2,0.0,0.04274665805473679,0.0,0.2427466580547368,0.1,1.0,1.0,0.2,0.0,0.04274665805473679,0.0,0.1,0.3427466580547368,0.17906885465730216,0.08804616476977482,0.5835213715433512,0.05137681882559089,0.0,0.0,0.12471794268497326,0.010980936531388487,0.0,0.0,0.2917606857716756,0.025688409412795446,0.08804616476977482,0.0
United States of America,fossil_fuels,orderly_transition,0.09353416605437151,0.0012055100980297075,0.0,0.0458283647336534,0.14056804088605462,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.2752584269662925,0.12459820224719115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.12459820224719115,0.12459820224719115,0.0
United States of America,fossil_fuels,disorderly_transition,0.09353416605437151,0.0012055100980297075,0.0,0.0458283647336534,0.14056804088605462,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5811011235955063,0.24081842696629238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.24081842696629238,0.24081842696629238,0.0
United States of America,fossil_fuels,severe_disorderly_transition,0.09353416605437151,0.0012055100980297075,0.0,0.0458283647336534,0.14056804088605462,1.0,0.0,1.5,0.0,0.0,0.0,0.0,1.5,1.5,0.8869438202247202,0.35703865168539367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.35703865168539367,0.35703865168539367,0.0
United States of America,fossil_fuels,acute_physical_risk,0.09353416605437151,0.0012055100980297075,0.0,0.0458283647336534,0.14056804088605462,1.0,1.0,0.0,0.09353416605437151,0.0012055100980297075,0.0,0.0458283647336534,0.0,0.14056804088605462,0.05539914770603168,0.04105167612829204,0.6654013633880757,0.02731584126513124,0.008575989893797424,0.0003520587595996775,0.0,0.0,0.32602264671812686,0.013383776103561118,0.0,0.0,0.04105167612829204,0.0
United States of America,fossil_fuels,combined_transition_physical,0.09353416605437151,0.0012055100980297075,0.0,0.0458283647336534,0.14056804088605462,1.0,1.0,1.0,0.09353416605437151,0.0012055100980297075,0.0,0.0458283647336534,1.0,1.1405680408860546,0.6670845409644593,0.27349212556649455,0.08200665168709194,0.022428173480493932,0.001056938345469686,0.00028906431469523836,0.0,0.0,0.04018029884306723,0.01098899533648742,0.8767561111243712,0.239785892434818,0.2734921255664946,-5.551115123125783e-17
United States of America,utilities,orderly_transition,0.2806024981631145,0.006027550490148537,0.0,0.1374850942009602,0.42411514285422325,0.8,0.0,0.5,0.0,0.0,0.0,0.0,0.4,0.4,0.21408988764044973,0.1013541573033709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1013541573033709,0.1013541573033709,0.0
United States of America,utilities,disorderly_transition,0.2806024981631145,0.006027550490148537,0.0,0.1374850942009602,0.42411514285422325,0.8,0.0,1.0,0.0,0.0,0.0,0.0,0.8,0.8,0.4587640449438208,0.19433033707865188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.19433033707865188,0.19433033707865188,0.0
United States of America,utilities,severe_disorderly_transition,0.2806024981631145,0.006027550490148537,0.0,0.1374850942009602,0.42411514285422325,0.8,0.0,1.5,0.0,0.0,0.0,0.0,1.2000000000000002,1.2000000000000002,0.7034382022471919,0.28730651685393294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.28730651685393294,0.28730651685393294,0.0
United States of America,utilities,acute_physical_risk,0.2806024981631145,0.006027550490148537,0.0,0.1374850942009602,0.42411514285422325,0.8,1.0,0.0,0.2806024981631145,0.006027550490148537,0.0,0.1374850942009602,0.0,0.42411514285422325,0.22884076828071842,0.10695949194667301,0.6616186733506073,0.07076639716401276,0.01421206149250918,0.0015201148767536572,0.0,0.0,0.32416926515688343,0.03467297990590658,0.0,0.0,0.106959491946673,1.3877787807814457e-17
United States of America,utilities,combined_transition_physical,0.2806024981631145,0.006027550490148537,0.0,0.1374850942009602,0.42411514285422325,0.8,1.0,1.0,0.2806024981631145,0.006027550490148537,0.0,0.1374850942009602,0.8,1.2241151428542234,0.7181890828874606,0.2929118514972351,0.22922884321882023,0.06714384488379406,0.004924006148714346,0.0014422997578036891,0.0,0.0,0.11231385789443904,0.032898060064657494,0.6535332927380263,0.19142764679097982,0.2929118514972351,0.0
United States of America,energy_intensive,orderly_transition,0.14030124908155725,0.002411020196059415,0.0,0.0458283647336534,0.18854063401127005,0.8,0.0,0.5,0.0,0.0,0.0,0.0,0.4,0.4,0.21408988764044973,0.1013541573033709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1013541573033709,0.1013541573033709,0.0
United States of America,energy_intensive,disorderly_transition,0.14030124908155725,0.002411020196059415,0.0,0.0458283647336534,0.18854063401127005,0.8,0.0,1.0,0.0,0.0,0.0,0.0,0.8,0.8,0.4587640449438208,0.19433033707865188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.19433033707865188,0.19433033707865188,0.0
United States of America,energy_intensive,severe_disorderly_transition,0.14030124908155725,0.002411020196059415,0.0,0.0458283647336534,0.18854063401127005,0.8,0.0,1.5,0.0,0.0,0.0,0.0,1.2000000000000002,1.2000000000000002,0.7034382022471919,0.28730651685393294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.28730651685393294,0.28730651685393294,0.0
United States of America,energy_intensive,acute_physical_risk,0.14030124908155725,0.002411020196059415,0.0,0.0458283647336534,0.18854063401127005,0.8,1.0,0.0,0.14030124908155725,0.002411020196059415,0.0,0.0458283647336534,0.0,0.18854063401127005,0.08474328219745561,0.05220244723503313,0.7441432973709567,0.038846101216310935,0.012787801466262683,0.000667554531294657,0.0,0.0,0.24306890116278063,0.012688791487427539,0.0,0.0,0.05220244723503313,0.0
United States of America,energy_intensive,combined_transition_physical,0.14030124908155725,0.002411020196059415,0.0,0.0458283647336534,0.18854063401127005,0.8,1.0,1.0,0.14030124908155725,0.002411020196059415,0.0,0.0458283647336534,0.8,0.9885406340112701,0.5740915968041979,0.23815480678559517,0.14192764996644305,0.03380075205529183,0.002438969237183555,0.0005808522474374599,0.0,0.0,0.0463596165467599,0.011040765521347884,0.8092737642496135,0.192732436961518,0.2381548067855952,-2.7755575615628914e-17
United States of America,transportation,orderly_transition,0.18706833210874302,0.002411020196059415,0.0,0.0916567294673068,0.28113608177210925,0.7,0.0,0.5,0.0,0.0,0.0,0.0,0.35,0.35,0.1835056179775283,0.08973213483146075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.08973213483146075,0.08973213483146075,0.0
United States of America,transportation,disorderly_transition,0.18706833210874302,0.002411020196059415,0.0,0.0916567294673068,0.28113608177210925,0.7,0.0,1.0,0.0,0.0,0.0,0.0,0.7,0.7,0.39759550561797796,0.17108629213483162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.17108629213483162,0.17108629213483162,0.0
United States of America,transportation,severe_disorderly_transition,0.18706833210874302,0.002411020196059415,0.0,0.0916567294673068,0.28113608177210925,0.7,0.0,1.5,0.0,0.0,0.0,0.0,1.0499999999999998,1.0499999999999998,0.6116853932584275,0.2524404494382025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2524404494382025,0.2524404494382025,0.0
United States of America,transportation,acute_physical_risk,0.18706833210874302,0.002411020196059415,0.0,0.0916567294673068,0.28113608177210925,0.7,1.0,0.0,0.18706833210874302,0.002411020196059415,0.0,0.0916567294673068,0.0,0.28113608177210925,0.14138256507498476,0.0737253747284942,0.6654013633880757,0.04905696486063682,0.008575989893797424,0.0006322680685879943,0.0,0.0,0.32602264671812686,0.024036141799269384,0.0,0.0,0.07372537472849419,1.3877787807814457e-17
United States of America,transportation,combined_transition_physical,0.18706833210874302,0.002411020196059415,0.0,0.0916567294673068,0.28113608177210925,0.7,1.0,1.0,0.18706833210874302,0.002411020196059415,0.0,0.0916567294673068,0.7,0.9811360817721092,0.569562340355884,0.23643368933523592,0.19066502148291578,0.045079634456387796,0.002457375934747682,0.0005810064583360185,0.0,0.0,0.093418977418258,0.02208739348492383,0.7134586251640785,0.1686856549355883,0.23643368933523595,-2.7755575615628914e-17
United States of America,buildings_real_estate,orderly_transition,0.23383541513592876,0.002411020196059415,0.0,0.2749701884019204,0.5112166237339085,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.25,0.25,0.12233707865168554,0.0664880898876405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0664880898876405,0.0664880898876405,0.0
United States of America,buildings_real_estate,disorderly_transition,0.23383541513592876,0.002411020196059415,0.0,0.2749701884019204,0.5112166237339085,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.2752584269662925,0.12459820224719115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.12459820224719115,0.12459820224719115,0.0
United States of America,buildings_real_estate,severe_disorderly_transition,0.23383541513592876,0.002411020196059415,0.0,0.2749701884019204,0.5112166237339085,0.5,0.0,1.5,0.0,0.0,0.0,0.0,0.75,0.75,0.42817977528089934,0.18270831460674175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.18270831460674175,0.18270831460674175,0.0
United States of America,buildings_real_estate,acute_physical_risk,0.23383541513592876,0.002411020196059415,0.0,0.2749701884019204,0.5112166237339085,0.5,1.0,0.0,0.23383541513592876,0.002411020196059415,0.0,0.2749701884019204,0.0,0.5112166237339085,0.2821194718660001,0.12720539930908004,0.45740964647824434,0.058184976728090206,0.004716239817182405,0.0005999311691820704,0.0,0.0,0.5378741137045733,0.06842049141180777,0.0,0.0,0.12720539930908004,0.0
United States of America,buildings_real_estate,combined_transition_physical,0.23383541513592876,0.002411020196059415,0.0,0.2749701884019204,0.5112166237339085,0.5,1.0,1.0,0.23383541513592876,0.002411020196059415,0.0,0.2749701884019204,0.5,1.0112166237339086,0.587962168495214,0.2434256240281813,0.2312416643948094,0.05629014645662175,0.0023842766618657274,0.0005803940342704937,0.0,0.0,0.2719201622562289,0.06619233518306683,0.4944538966870959,0.1203627483542222,0.24342562402818127,2.7755575615628914e-17
United States of America,agriculture,orderly_transition,0.37413666421748604,0.012055100980297074,0.0,0.32079855313557376,0.7069903183333568,0.3,0.0,0.5,0.0,0.0,0.0,0.0,0.15,0.15,0.06116853932584276,0.04324404494382025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04324404494382025,0.04324404494382025,0.0
United States of America,agriculture,disorderly_transition,0.37413666421748604,0.012055100980297074,0.0,0.32079855313557376,0.7069903183333568,0.3,0.0,1.0,0.0,0.0,0.0,0.0,0.3,0.3,0.15292134831460694,0.07811011235955063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.07811011235955063,0.07811011235955063,0.0
United States of America,agriculture,severe_disorderly_transition,0.37413666421748604,0.012055100980297074,0.0,0.32079855313557376,0.7069903183333568,0.3,0.0,1.5,0.0,0.0,0.0,0.0,0.44999999999999996,0.44999999999999996,0.24467415730337105,0.112976179775281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.112976179775281,0.112976179775281,0.0
United States of America,agriculture,acute_physical_risk,0.37413666421748604,0.012055100980297074,0.0,0.32079855313557376,0.7069903183333568,0.3,1.0,0.0,0.37413666421748604,0.012055100980297074,0.0,0.32079855313557376,0.0,0.7069903183333568,0.40187138123671895,0.1727111248699532,0.5291963051198034,0.09139808913426421,0.017051295707578427,0.0029449484621460746,0.0,0.0,0.4537523991726182,0.07836808727354291,0.0,0.0,0.17271112486995321,-2.7755575615628914e-17
United States of America,agriculture,combined_transition_physical,0.37413666421748604,0.012055100980297074,0.0,0.32079855313557376,0.7069903183333568,0.3,1.0,1.0,0.37413666421748604,0.012055100980297074,0.0,0.32079855313557376,0.3,1.0069903183333568,0.5853769992142472,0.24244325970141395,0.3715394849443138,0.09007724383768385,0.011971416964811691,0.0029023893521937533,0.0,0.0,0.3185716359880391,0.07723554587735247,0.2979174621028354,0.07222808063418386,0.24244325970141395,0.0
United States of America,other_services,orderly_transition,0.09353416605437151,0.0012055100980297075,0.0,0.0458283647336534,0.14056804088605462,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.02,0.02,0.0
United States of America,other_services,disorderly_transition,0.09353416605437151,0.0012055100980297075,0.0,0.0458283647336534,0.14056804088605462,0.1,0.0,1.0,0.0,0.0,0.0,0.0,0.1,0.1,0.030584269662921385,0.03162202247191013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03162202247191013,0.03162202247191013,0.0
United States of America,other_services,severe_disorderly_transition,0.09353416605437151,0.0012055100980297075,0.0,0.0458283647336534,0.14056804088605462,0.1,0.0,1.5,0.0,0.0,0.0,0.0,0.15000000000000002,0.15000000000000002,0.061168539325842784,0.04324404494382026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04324404494382026,0.04324404494382026,0.0
United States of America,other_services,acute_physical_risk,0.09353416605437151,0.0012055100980297075,0.0,0.0458283647336534,0.14056804088605462,0.1,1.0,0.0,0.09353416605437151,0.0012055100980297075,0.0,0.0458283647336534,0.0,0.14056804088605462,0.05539914770603168,0.04105167612829204,0.6654013633880757,0.02731584126513124,0.008575989893797424,0.0003520587595996775,0.0,0.0,0.32602264671812686,0.013383776103561118,0.0,0.0,0.04105167612829204,0.0
United States of America,other_services,combined_transition_physical,0.09353416605437151,0.0012055100980297075,0.0,0.0458283647336534,0.14056804088605462,0.1,1.0,1.0,0.09353416605437151,0.0012055100980297075,0.0,0.0458283647336534,0.1,0.24056804088605463,0.11656768703187445,0.06429572107211229,0.3888054527520307,0.0249985269414609,0.0050110982888234065,0.0003221921778431289,0.0,0.0,0.19050063576549664,0.01224837574123843,0.4156828131936492,0.026726626211569827,0.06429572107211229,0.0
